original_audio,folder,start_time,end_time,duration,vocalization_type,label_activity,status
20211120_164152_192.wav,Raw_recordings_Day1_pt6,77.81212,78.570703,0.758583,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,124.359787,125.688901,1.329114,ECT,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,131.241218,132.640453,1.399235,NOISE,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,143.021564,143.171368,0.149804,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,143.942701,144.102067,0.159366,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,147.279828,147.974664,0.694836,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,148.593005,150.08786,1.494855,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,160.733519,161.826771,1.093252,BPS,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,162.515233,163.713666,1.198433,BPS,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,190.324627,191.127832,0.803205,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,235.202137,235.963907,0.76177,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,236.384634,239.265974,2.88134,MW,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,236.384634,237.238836,0.854202,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,237.238836,237.414139,0.175303,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,237.512946,237.822117,0.309171,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,237.838053,238.319339,0.481286,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,238.3544,238.797437,0.443037,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,238.851622,239.189478,0.337856,W,FFR,matched
20211120_164152_192.wav,Raw_recordings_Day1_pt6,247.597637,249.146676,1.549039,ECT,FFR,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,46.993892,49.049716,2.055824,ECT,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,51.749379,52.982873,1.233494,BPS,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,68.237401,69.308342,1.070941,BPS,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,71.080493,72.122748,1.042255,BPS,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,74.828786,76.50213,1.673344,ECT,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,102.517062,104.93624,2.419178,NOISE,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,135.333741,136.650105,1.316364,BPS,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,140.49083,140.742628,0.251798,W,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,140.516328,141.670139,1.153811,MW,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,140.812749,141.255787,0.443038,W,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,141.233476,141.644641,0.411165,W,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,163.653107,164.051522,0.398415,W,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,164.609304,164.880226,0.270922,W,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,175.392018,176.360964,0.968946,W,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,194.19085,195.40522,1.21437,BPS,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,196.221175,197.438732,1.217557,BPS,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,198.888964,199.669859,0.780895,W,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,215.198497,216.068636,0.870139,BPS,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,217.39775,218.322074,0.924324,W,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,219.300582,220.00498,0.704398,FB,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,220.068727,220.623321,0.554594,FB,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,221.531708,221.904625,0.372917,W,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,253.806542,254.899794,1.093252,ECT,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,273.430891,274.696258,1.265367,ECT,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,288.653546,289.332446,0.6789,W,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,289.450377,290.119715,0.669338,BPS,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,290.228084,290.87511,0.647026,FB,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,298.98366,299.681684,0.698024,MW,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,299.002784,299.104779,0.101995,W,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,299.248208,299.369327,0.121119,W,ORD,matched
20211120_164653_192.wav,Raw_recordings_Day1_pt6,299.541442,299.681684,0.140242,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,2.792095,3.678171,0.886076,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,4.28695,5.35789,1.07094,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,6.253528,6.467079,0.213551,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,6.569073,6.814497,0.245424,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,8.347599,9.106182,0.758583,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,12.456059,13.775611,1.319552,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,13.150895,14.285582,1.134687,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,13.931789,14.633001,0.701212,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,16.57408,17.635459,1.061379,ECT,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,19.869772,20.583733,0.713961,MW,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,19.911208,20.188505,0.277297,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,20.239502,20.618793,0.379291,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,23.624439,24.736815,1.112376,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,25.001363,26.247606,1.246243,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,28.902646,29.530549,0.627903,ECT,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,30.642925,31.63737,0.994445,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,34.939436,35.427097,0.487661,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,38.168195,38.920403,0.752208,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,41.680625,42.381836,0.701211,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,41.699749,42.843998,1.144249,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,46.420174,47.188319,0.768145,MW,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,46.471171,46.659224,0.188053,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,46.707033,47.137322,0.430289,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,52.896815,53.789265,0.89245,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,57.282572,58.108088,0.825516,MW,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,57.722422,58.092152,0.36973,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,69.1681,69.907559,0.739459,ECT,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,70.296412,70.96575,0.669338,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,72.059002,73.027948,0.968946,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,74.302877,76.22802,1.925143,ECT,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,77.557134,78.041607,0.484473,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,87.629075,88.145422,0.516347,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,97.245229,97.391846,0.146617,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,97.436469,97.614959,0.17849,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,98.367167,99.116188,0.749021,FB,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,101.165637,101.870035,0.704398,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,102.810295,103.99598,1.185685,MW,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,102.858105,103.199149,0.341044,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,103.199149,103.54338,0.344231,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,103.565691,103.967294,0.401603,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,115.326913,115.798637,0.471724,FB,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,117.507042,118.090323,0.583281,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,118.144507,118.67679,0.532283,FB,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,119.298318,120.315074,1.016756,FB,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,130.833241,131.948804,1.115563,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,136.841345,137.647737,0.806392,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,137.660487,138.154522,0.494035,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,138.04934,138.718678,0.669338,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,139.152154,140.082852,0.930698,M,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,139.219088,139.547382,0.328294,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,139.547382,139.885238,0.337856,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,139.885238,140.235844,0.350606,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,141.625517,141.768946,0.143429,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,144.819214,145.067826,0.248612,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,145.3005,145.689354,0.388854,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,153.259246,154.639357,1.380111,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,155.270447,155.93341,0.662963,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,157.603568,158.040231,0.436663,FB,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,159.117546,159.866567,0.749021,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,189.865653,190.49993,0.634277,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,240.442096,240.646085,0.203989,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,241.490726,242.31943,0.828704,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,246.048598,247.454207,1.405609,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,249.082929,250.338735,1.255806,MW,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,249.082929,249.337915,0.254986,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,249.337915,249.516405,0.17849,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,249.529154,249.742705,0.213551,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,249.742705,250.004066,0.261361,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,250.039126,250.297299,0.258173,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,252.639982,253.809729,1.169747,BPS,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,257.283912,257.758823,0.474911,MW,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,257.283912,257.465589,0.181677,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,257.54846,257.730137,0.181677,W,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,258.552466,259.575597,1.023131,ECT,ORD,matched
20211120_165153_192.wav,Raw_recordings_Day1_pt6,271.091396,271.792607,0.701211,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,2.068573,2.575357,0.506784,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,32.867676,34.550583,1.682907,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,32.8868,35.382474,2.495674,MW,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,34.075672,34.276473,0.200801,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,34.448589,34.662139,0.21355,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,34.792819,35.05418,0.261361,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,37.508419,37.862212,0.353793,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,38.843907,40.182583,1.338676,ECT,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,44.335665,45.145245,0.80958,FB,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,49.785988,50.308709,0.522721,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,50.729435,51.484831,0.755396,BPS,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,52.074486,52.221102,0.146616,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,52.288036,53.30798,1.019944,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,57.276197,58.484192,1.207995,ECT,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,65.279565,67.191959,1.912394,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,67.513879,68.078035,0.564156,FB,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,69.308342,69.878873,0.570531,BPS,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,74.098889,75.753109,1.65422,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,75.858291,76.961105,1.102814,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,77.684627,78.414524,0.729897,BPS,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,95.756749,96.359153,0.602404,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,96.846814,97.532088,0.685274,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,98.430913,99.332926,0.902013,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,101.391937,102.63818,1.246243,ECT,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,103.581628,105.044609,1.462981,ECT,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,120.668867,121.660125,0.991258,BPS,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,121.711122,122.18922,0.478098,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,132.892251,135.407049,2.514798,MW,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,142.811201,143.349859,0.538658,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,155.515871,156.398759,0.882888,BPS,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,156.927855,158.113539,1.185684,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,160.347853,161.5176,1.169747,MW,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,160.360602,160.583715,0.223113,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,160.924758,161.045877,0.121119,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,161.217992,161.488915,0.270923,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,163.372623,163.990963,0.61834,MW,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,163.394934,163.694542,0.299608,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,163.73279,163.990963,0.258173,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,166.371894,167.548016,1.176122,MW,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,166.371894,166.496199,0.124305,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,166.521698,166.655565,0.133867,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,166.763934,166.923301,0.159367,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,167.022108,167.206972,0.184864,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,167.350402,167.548016,0.197614,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,172.867658,173.658114,0.790456,MW,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,173.444564,173.658114,0.21355,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,182.582619,184.201779,1.61916,MW,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,182.646366,182.773859,0.127493,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,182.799357,183.000158,0.200801,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,183.079842,183.242395,0.162553,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,183.341202,183.634436,0.293234,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,183.704557,183.809739,0.105182,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,186.028115,187.29667,1.268555,BPS,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,187.60584,188.842522,1.236682,MW,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,188.488729,188.651282,0.162553,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,188.651282,188.842522,0.19124,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,190.276817,190.662483,0.385666,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,197.39411,198.56067,1.16656,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,198.241938,198.908088,0.66615,BPS,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,200.396568,201.44201,1.045442,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,205.843703,206.203871,0.360168,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,210.162526,210.615126,0.4526,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,210.675685,211.759375,1.08369,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,211.268527,212.12273,0.854203,BPS,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,212.690074,213.212795,0.522721,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,215.102877,216.811282,1.708405,ECT,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,223.520598,224.795527,1.274929,BPS,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,233.06663,233.777404,0.710774,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,237.324894,238.185471,0.860577,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,243.218255,243.629419,0.411164,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,249.258232,250.294112,1.03588,BPS,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,254.912543,255.626504,0.713961,FB,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,271.065897,271.279448,0.213551,W,ORD,matched
20211120_165654_192.wav,Raw_recordings_Day1_pt6,272.200584,272.423697,0.223113,W,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,2.12295,2.477902,0.354952,FB,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,66.96083,67.843139,0.882309,W,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,83.183822,83.51173,0.327908,W,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,84.421083,85.28987,0.868787,W,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,91.969726,92.994016,1.02429,ECT,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,115.254571,115.359366,0.104795,W,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,116.88735,118.60126,1.71391,MW,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,116.934676,118.229406,1.29473,W,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,118.249689,118.526889,0.2772,W,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,120.37602,120.883094,0.507074,W,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,230.29279,231.560475,1.267685,MW,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,230.29279,230.586893,0.294103,W,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,230.671405,231.607802,0.936397,W,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,233.081698,233.794982,0.713284,FB,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,234.521788,234.930828,0.40904,W,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,235.059287,235.451424,0.392137,W,ORD,matched
20211120_170154_192.wav,Raw_recordings_Day1_pt6,266.582396,266.788606,0.20621,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,16.956559,19.591413,2.634854,ECT,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,29.042889,30.045833,1.002944,MW,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,30.509057,30.946783,0.437726,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,31.843483,32.183464,0.339981,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,32.752933,33.101413,0.34848,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,33.449894,33.840872,0.390978,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,92.003145,94.544504,2.541359,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,94.705995,95.632444,0.926449,ECT,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,96.218911,97.574586,1.355675,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,107.264048,107.850516,0.586468,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,108.164998,108.772715,0.607717,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,152.596283,153.488733,0.89245,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,194.617951,196.334856,1.716905,BPS,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,199.088703,199.534929,0.446226,MW,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,199.126951,199.279943,0.152992,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,199.279943,199.51368,0.233737,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,204.672893,205.361355,0.688462,FB,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,205.378354,205.539845,0.161491,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,205.718335,205.901075,0.18274,W,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,221.30647,221.820692,0.514222,FB,ORD,matched
20211120_170655_192.wav,Raw_recordings_Day1_pt6,278.26181,279.269004,1.007194,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,40.052869,40.828644,0.775775,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,51.986206,53.80356,1.817354,ECT,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,64.123533,65.001302,0.877769,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,137.306018,137.754175,0.448157,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,138.7803,139.698249,0.917949,MW,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,138.7803,139.018286,0.237986,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,139.104827,139.429354,0.324527,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,139.481897,139.682795,0.200898,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,157.516351,158.319943,0.803592,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,161.821748,162.866418,1.04467,MW,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,161.849565,162.66552,0.815955,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,162.705699,162.841692,0.135993,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,176.026778,176.926183,0.899405,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,190.358529,190.670693,0.312164,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,208.890591,209.972349,1.081758,BPS,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,217.507568,217.816641,0.309073,W,ORD,matched
20211120_171155_192.wav,Raw_recordings_Day1_pt6,218.338976,218.904581,0.565605,W,ORD,matched
20211120_171656_192.wav,Raw_recordings_Day1_pt6,94.038009,95.926257,1.888248,ECT,ORD,matched
20211120_171656_192.wav,Raw_recordings_Day1_pt6,153.325697,153.87411,0.548413,W,ORD,matched
20211120_171656_192.wav,Raw_recordings_Day1_pt6,169.469392,171.117914,1.648522,ECT,ORD,matched
20211120_171656_192.wav,Raw_recordings_Day1_pt6,200.357837,202.308479,1.950642,NOISE,ORD,matched
20211120_171656_192.wav,Raw_recordings_Day1_pt6,222.202398,223.29594,1.093542,NOISE,ORD,matched
20211120_172157_192.wav,Raw_recordings_Day1_pt6,50.844179,51.631448,0.787269,FB,ORD,matched
20211120_172157_192.wav,Raw_recordings_Day1_pt6,73.547482,75.565057,2.017575,NOISE,ORD,matched
20211120_172157_192.wav,Raw_recordings_Day1_pt6,75.686175,77.773872,2.087697,NOISE,ORD,matched
20211120_172157_192.wav,Raw_recordings_Day1_pt6,81.337299,83.737354,2.400055,NOISE,ORD,matched
20211120_172157_192.wav,Raw_recordings_Day1_pt6,84.237763,86.044976,1.807213,NOISE,ORD,matched
